"","DispNum3","stateA","stateB","year","month","conflict","fatalityA","fatalityB","hostlevA","hostlevB"
"1",3550,"USA","PER",1992,1,FALSE,NA,NA,NA,NA
"2",3550,"USA","PER",1992,2,FALSE,NA,NA,NA,NA
"3",3550,"USA","PER",1992,3,FALSE,NA,NA,NA,NA
"4",3550,"USA","PER",1992,4,TRUE,0,0,1,4
"5",3550,"USA","PER",1992,5,FALSE,NA,NA,NA,NA
"6",3550,"USA","PER",1992,6,FALSE,NA,NA,NA,NA
"7",3550,"USA","PER",1992,7,FALSE,NA,NA,NA,NA
"8",3550,"USA","PER",1992,8,FALSE,NA,NA,NA,NA
"9",3550,"USA","PER",1992,9,FALSE,NA,NA,NA,NA
"10",3550,"USA","PER",1992,10,FALSE,NA,NA,NA,NA
"11",3550,"USA","PER",1992,11,FALSE,NA,NA,NA,NA
"12",3550,"USA","PER",1992,12,FALSE,NA,NA,NA,NA
"13",3551,"BEL","CAN",1992,1,FALSE,NA,NA,NA,NA
"14",3551,"BEL","DEN",1992,1,FALSE,NA,NA,NA,NA
"15",3551,"BEL","FRN",1992,1,FALSE,NA,NA,NA,NA
"16",3551,"BEL","GMY",1992,1,FALSE,NA,NA,NA,NA
"17",3551,"BEL","GRC",1992,1,FALSE,NA,NA,NA,NA
"18",3551,"BEL","ITA",1992,1,FALSE,NA,NA,NA,NA
"19",3551,"BEL","NTH",1992,1,FALSE,NA,NA,NA,NA
"20",3551,"BEL","POR",1992,1,FALSE,NA,NA,NA,NA
"21",3551,"BEL","RUM",1992,1,FALSE,NA,NA,NA,NA
"22",3551,"BEL","SPN",1992,1,FALSE,NA,NA,NA,NA
"23",3551,"BEL","TUR",1992,1,FALSE,NA,NA,NA,NA
"24",3551,"BEL","UKG",1992,1,FALSE,NA,NA,NA,NA
"25",3551,"BEL","USA",1992,1,FALSE,NA,NA,NA,NA
"26",3551,"BEL","YUG",1992,1,FALSE,NA,NA,NA,NA
"27",3551,"CAN","DEN",1992,1,FALSE,NA,NA,NA,NA
"28",3551,"CAN","FRN",1992,1,FALSE,NA,NA,NA,NA
"29",3551,"CAN","GMY",1992,1,FALSE,NA,NA,NA,NA
"30",3551,"CAN","GRC",1992,1,FALSE,NA,NA,NA,NA
"31",3551,"CAN","ITA",1992,1,FALSE,NA,NA,NA,NA
"32",3551,"CAN","NTH",1992,1,FALSE,NA,NA,NA,NA
"33",3551,"CAN","POR",1992,1,FALSE,NA,NA,NA,NA
"34",3551,"CAN","RUM",1992,1,FALSE,NA,NA,NA,NA
"35",3551,"CAN","SPN",1992,1,FALSE,NA,NA,NA,NA
"36",3551,"CAN","TUR",1992,1,FALSE,NA,NA,NA,NA
"37",3551,"CAN","UKG",1992,1,FALSE,NA,NA,NA,NA
"38",3551,"CAN","USA",1992,1,FALSE,NA,NA,NA,NA
"39",3551,"CAN","YUG",1992,1,FALSE,NA,NA,NA,NA
"40",3551,"DEN","FRN",1992,1,FALSE,NA,NA,NA,NA
"41",3551,"DEN","GMY",1992,1,FALSE,NA,NA,NA,NA
"42",3551,"DEN","GRC",1992,1,FALSE,NA,NA,NA,NA
"43",3551,"DEN","ITA",1992,1,FALSE,NA,NA,NA,NA
"44",3551,"DEN","NTH",1992,1,FALSE,NA,NA,NA,NA
"45",3551,"DEN","POR",1992,1,FALSE,NA,NA,NA,NA
"46",3551,"DEN","RUM",1992,1,FALSE,NA,NA,NA,NA
"47",3551,"DEN","SPN",1992,1,FALSE,NA,NA,NA,NA
"48",3551,"DEN","TUR",1992,1,FALSE,NA,NA,NA,NA
"49",3551,"DEN","UKG",1992,1,FALSE,NA,NA,NA,NA
"50",3551,"DEN","USA",1992,1,FALSE,NA,NA,NA,NA
"51",3551,"DEN","YUG",1992,1,FALSE,NA,NA,NA,NA
"52",3551,"FRN","GMY",1992,1,FALSE,NA,NA,NA,NA
"53",3551,"FRN","GRC",1992,1,FALSE,NA,NA,NA,NA
"54",3551,"FRN","ITA",1992,1,FALSE,NA,NA,NA,NA
"55",3551,"FRN","NTH",1992,1,FALSE,NA,NA,NA,NA
"56",3551,"FRN","POR",1992,1,FALSE,NA,NA,NA,NA
"57",3551,"FRN","RUM",1992,1,FALSE,NA,NA,NA,NA
"58",3551,"FRN","SPN",1992,1,FALSE,NA,NA,NA,NA
"59",3551,"FRN","TUR",1992,1,FALSE,NA,NA,NA,NA
"60",3551,"FRN","UKG",1992,1,FALSE,NA,NA,NA,NA
"61",3551,"FRN","USA",1992,1,FALSE,NA,NA,NA,NA
"62",3551,"FRN","YUG",1992,1,FALSE,NA,NA,NA,NA
"63",3551,"GMY","GRC",1992,1,FALSE,NA,NA,NA,NA
"64",3551,"GMY","ITA",1992,1,FALSE,NA,NA,NA,NA
"65",3551,"GMY","NTH",1992,1,FALSE,NA,NA,NA,NA
"66",3551,"GMY","POR",1992,1,FALSE,NA,NA,NA,NA
"67",3551,"GMY","RUM",1992,1,FALSE,NA,NA,NA,NA
"68",3551,"GMY","SPN",1992,1,FALSE,NA,NA,NA,NA
"69",3551,"GMY","TUR",1992,1,FALSE,NA,NA,NA,NA
"70",3551,"GMY","UKG",1992,1,FALSE,NA,NA,NA,NA
"71",3551,"GMY","USA",1992,1,FALSE,NA,NA,NA,NA
"72",3551,"GMY","YUG",1992,1,FALSE,NA,NA,NA,NA
"73",3551,"GRC","ITA",1992,1,FALSE,NA,NA,NA,NA
"74",3551,"GRC","NTH",1992,1,FALSE,NA,NA,NA,NA
"75",3551,"GRC","POR",1992,1,FALSE,NA,NA,NA,NA
"76",3551,"GRC","RUM",1992,1,FALSE,NA,NA,NA,NA
"77",3551,"GRC","SPN",1992,1,FALSE,NA,NA,NA,NA
"78",3551,"GRC","TUR",1992,1,FALSE,NA,NA,NA,NA
"79",3551,"GRC","UKG",1992,1,FALSE,NA,NA,NA,NA
"80",3551,"GRC","USA",1992,1,FALSE,NA,NA,NA,NA
"81",3551,"GRC","YUG",1992,1,FALSE,NA,NA,NA,NA
"82",3551,"ITA","NTH",1992,1,FALSE,NA,NA,NA,NA
"83",3551,"ITA","POR",1992,1,FALSE,NA,NA,NA,NA
"84",3551,"ITA","RUM",1992,1,FALSE,NA,NA,NA,NA
"85",3551,"ITA","SPN",1992,1,FALSE,NA,NA,NA,NA
"86",3551,"ITA","TUR",1992,1,FALSE,NA,NA,NA,NA
"87",3551,"ITA","UKG",1992,1,FALSE,NA,NA,NA,NA
"88",3551,"ITA","USA",1992,1,FALSE,NA,NA,NA,NA
"89",3551,"ITA","YUG",1992,1,FALSE,NA,NA,NA,NA
"90",3551,"NTH","POR",1992,1,FALSE,NA,NA,NA,NA
"91",3551,"NTH","RUM",1992,1,FALSE,NA,NA,NA,NA
"92",3551,"NTH","SPN",1992,1,FALSE,NA,NA,NA,NA
"93",3551,"NTH","TUR",1992,1,FALSE,NA,NA,NA,NA
"94",3551,"NTH","UKG",1992,1,FALSE,NA,NA,NA,NA
"95",3551,"NTH","USA",1992,1,FALSE,NA,NA,NA,NA
"96",3551,"NTH","YUG",1992,1,FALSE,NA,NA,NA,NA
"97",3551,"POR","RUM",1992,1,FALSE,NA,NA,NA,NA
"98",3551,"POR","SPN",1992,1,FALSE,NA,NA,NA,NA
"99",3551,"POR","TUR",1992,1,FALSE,NA,NA,NA,NA
"100",3551,"POR","UKG",1992,1,FALSE,NA,NA,NA,NA
"101",3551,"POR","USA",1992,1,FALSE,NA,NA,NA,NA
"102",3551,"POR","YUG",1992,1,FALSE,NA,NA,NA,NA
"103",3551,"RUM","SPN",1992,1,FALSE,NA,NA,NA,NA
"104",3551,"RUM","TUR",1992,1,FALSE,NA,NA,NA,NA
"105",3551,"RUM","UKG",1992,1,FALSE,NA,NA,NA,NA
"106",3551,"RUM","USA",1992,1,FALSE,NA,NA,NA,NA
"107",3551,"RUM","YUG",1992,1,FALSE,NA,NA,NA,NA
"108",3551,"SPN","TUR",1992,1,FALSE,NA,NA,NA,NA
"109",3551,"SPN","UKG",1992,1,FALSE,NA,NA,NA,NA
"110",3551,"SPN","USA",1992,1,FALSE,NA,NA,NA,NA
"111",3551,"SPN","YUG",1992,1,FALSE,NA,NA,NA,NA
"112",3551,"TUR","UKG",1992,1,FALSE,NA,NA,NA,NA
"113",3551,"TUR","USA",1992,1,FALSE,NA,NA,NA,NA
"114",3551,"TUR","YUG",1992,1,FALSE,NA,NA,NA,NA
"115",3551,"UKG","USA",1992,1,FALSE,NA,NA,NA,NA
"116",3551,"UKG","YUG",1992,1,FALSE,NA,NA,NA,NA
"117",3551,"USA","YUG",1992,1,FALSE,NA,NA,NA,NA
"118",3551,"BEL","CAN",1992,2,FALSE,NA,NA,NA,NA
"119",3551,"BEL","DEN",1992,2,FALSE,NA,NA,NA,NA
"120",3551,"BEL","FRN",1992,2,FALSE,NA,NA,NA,NA
"121",3551,"BEL","GMY",1992,2,FALSE,NA,NA,NA,NA
"122",3551,"BEL","GRC",1992,2,FALSE,NA,NA,NA,NA
"123",3551,"BEL","ITA",1992,2,FALSE,NA,NA,NA,NA
"124",3551,"BEL","NTH",1992,2,FALSE,NA,NA,NA,NA
"125",3551,"BEL","POR",1992,2,FALSE,NA,NA,NA,NA
"126",3551,"BEL","RUM",1992,2,FALSE,NA,NA,NA,NA
"127",3551,"BEL","SPN",1992,2,FALSE,NA,NA,NA,NA
"128",3551,"BEL","TUR",1992,2,FALSE,NA,NA,NA,NA
"129",3551,"BEL","UKG",1992,2,FALSE,NA,NA,NA,NA
"130",3551,"BEL","USA",1992,2,FALSE,NA,NA,NA,NA
"131",3551,"BEL","YUG",1992,2,FALSE,NA,NA,NA,NA
"132",3551,"CAN","DEN",1992,2,FALSE,NA,NA,NA,NA
"133",3551,"CAN","FRN",1992,2,FALSE,NA,NA,NA,NA
"134",3551,"CAN","GMY",1992,2,FALSE,NA,NA,NA,NA
"135",3551,"CAN","GRC",1992,2,FALSE,NA,NA,NA,NA
"136",3551,"CAN","ITA",1992,2,FALSE,NA,NA,NA,NA
"137",3551,"CAN","NTH",1992,2,FALSE,NA,NA,NA,NA
"138",3551,"CAN","POR",1992,2,FALSE,NA,NA,NA,NA
"139",3551,"CAN","RUM",1992,2,FALSE,NA,NA,NA,NA
"140",3551,"CAN","SPN",1992,2,FALSE,NA,NA,NA,NA
"141",3551,"CAN","TUR",1992,2,FALSE,NA,NA,NA,NA
"142",3551,"CAN","UKG",1992,2,FALSE,NA,NA,NA,NA
"143",3551,"CAN","USA",1992,2,FALSE,NA,NA,NA,NA
"144",3551,"CAN","YUG",1992,2,FALSE,NA,NA,NA,NA
"145",3551,"DEN","FRN",1992,2,FALSE,NA,NA,NA,NA
"146",3551,"DEN","GMY",1992,2,FALSE,NA,NA,NA,NA
"147",3551,"DEN","GRC",1992,2,FALSE,NA,NA,NA,NA
"148",3551,"DEN","ITA",1992,2,FALSE,NA,NA,NA,NA
"149",3551,"DEN","NTH",1992,2,FALSE,NA,NA,NA,NA
"150",3551,"DEN","POR",1992,2,FALSE,NA,NA,NA,NA
"151",3551,"DEN","RUM",1992,2,FALSE,NA,NA,NA,NA
"152",3551,"DEN","SPN",1992,2,FALSE,NA,NA,NA,NA
"153",3551,"DEN","TUR",1992,2,FALSE,NA,NA,NA,NA
"154",3551,"DEN","UKG",1992,2,FALSE,NA,NA,NA,NA
"155",3551,"DEN","USA",1992,2,FALSE,NA,NA,NA,NA
"156",3551,"DEN","YUG",1992,2,FALSE,NA,NA,NA,NA
"157",3551,"FRN","GMY",1992,2,FALSE,NA,NA,NA,NA
"158",3551,"FRN","GRC",1992,2,FALSE,NA,NA,NA,NA
"159",3551,"FRN","ITA",1992,2,FALSE,NA,NA,NA,NA
"160",3551,"FRN","NTH",1992,2,FALSE,NA,NA,NA,NA
"161",3551,"FRN","POR",1992,2,FALSE,NA,NA,NA,NA
"162",3551,"FRN","RUM",1992,2,FALSE,NA,NA,NA,NA
"163",3551,"FRN","SPN",1992,2,FALSE,NA,NA,NA,NA
"164",3551,"FRN","TUR",1992,2,FALSE,NA,NA,NA,NA
"165",3551,"FRN","UKG",1992,2,FALSE,NA,NA,NA,NA
"166",3551,"FRN","USA",1992,2,FALSE,NA,NA,NA,NA
"167",3551,"FRN","YUG",1992,2,FALSE,NA,NA,NA,NA
"168",3551,"GMY","GRC",1992,2,FALSE,NA,NA,NA,NA
"169",3551,"GMY","ITA",1992,2,FALSE,NA,NA,NA,NA
"170",3551,"GMY","NTH",1992,2,FALSE,NA,NA,NA,NA
"171",3551,"GMY","POR",1992,2,FALSE,NA,NA,NA,NA
"172",3551,"GMY","RUM",1992,2,FALSE,NA,NA,NA,NA
"173",3551,"GMY","SPN",1992,2,FALSE,NA,NA,NA,NA
"174",3551,"GMY","TUR",1992,2,FALSE,NA,NA,NA,NA
"175",3551,"GMY","UKG",1992,2,FALSE,NA,NA,NA,NA
"176",3551,"GMY","USA",1992,2,FALSE,NA,NA,NA,NA
"177",3551,"GMY","YUG",1992,2,FALSE,NA,NA,NA,NA
"178",3551,"GRC","ITA",1992,2,FALSE,NA,NA,NA,NA
"179",3551,"GRC","NTH",1992,2,FALSE,NA,NA,NA,NA
"180",3551,"GRC","POR",1992,2,FALSE,NA,NA,NA,NA
"181",3551,"GRC","RUM",1992,2,FALSE,NA,NA,NA,NA
"182",3551,"GRC","SPN",1992,2,FALSE,NA,NA,NA,NA
"183",3551,"GRC","TUR",1992,2,FALSE,NA,NA,NA,NA
"184",3551,"GRC","UKG",1992,2,FALSE,NA,NA,NA,NA
"185",3551,"GRC","USA",1992,2,FALSE,NA,NA,NA,NA
"186",3551,"GRC","YUG",1992,2,FALSE,NA,NA,NA,NA
"187",3551,"ITA","NTH",1992,2,FALSE,NA,NA,NA,NA
"188",3551,"ITA","POR",1992,2,FALSE,NA,NA,NA,NA
"189",3551,"ITA","RUM",1992,2,FALSE,NA,NA,NA,NA
"190",3551,"ITA","SPN",1992,2,FALSE,NA,NA,NA,NA
"191",3551,"ITA","TUR",1992,2,FALSE,NA,NA,NA,NA
"192",3551,"ITA","UKG",1992,2,FALSE,NA,NA,NA,NA
"193",3551,"ITA","USA",1992,2,FALSE,NA,NA,NA,NA
"194",3551,"ITA","YUG",1992,2,FALSE,NA,NA,NA,NA
"195",3551,"NTH","POR",1992,2,FALSE,NA,NA,NA,NA
"196",3551,"NTH","RUM",1992,2,FALSE,NA,NA,NA,NA
"197",3551,"NTH","SPN",1992,2,FALSE,NA,NA,NA,NA
"198",3551,"NTH","TUR",1992,2,FALSE,NA,NA,NA,NA
"199",3551,"NTH","UKG",1992,2,FALSE,NA,NA,NA,NA
"200",3551,"NTH","USA",1992,2,FALSE,NA,NA,NA,NA
"201",3551,"NTH","YUG",1992,2,FALSE,NA,NA,NA,NA
"202",3551,"POR","RUM",1992,2,FALSE,NA,NA,NA,NA
"203",3551,"POR","SPN",1992,2,FALSE,NA,NA,NA,NA
"204",3551,"POR","TUR",1992,2,FALSE,NA,NA,NA,NA
"205",3551,"POR","UKG",1992,2,FALSE,NA,NA,NA,NA
"206",3551,"POR","USA",1992,2,FALSE,NA,NA,NA,NA
"207",3551,"POR","YUG",1992,2,FALSE,NA,NA,NA,NA
"208",3551,"RUM","SPN",1992,2,FALSE,NA,NA,NA,NA
"209",3551,"RUM","TUR",1992,2,FALSE,NA,NA,NA,NA
"210",3551,"RUM","UKG",1992,2,FALSE,NA,NA,NA,NA
"211",3551,"RUM","USA",1992,2,FALSE,NA,NA,NA,NA
"212",3551,"RUM","YUG",1992,2,FALSE,NA,NA,NA,NA
"213",3551,"SPN","TUR",1992,2,FALSE,NA,NA,NA,NA
"214",3551,"SPN","UKG",1992,2,FALSE,NA,NA,NA,NA
"215",3551,"SPN","USA",1992,2,FALSE,NA,NA,NA,NA
"216",3551,"SPN","YUG",1992,2,FALSE,NA,NA,NA,NA
"217",3551,"TUR","UKG",1992,2,FALSE,NA,NA,NA,NA
"218",3551,"TUR","USA",1992,2,FALSE,NA,NA,NA,NA
"219",3551,"TUR","YUG",1992,2,FALSE,NA,NA,NA,NA
"220",3551,"UKG","USA",1992,2,FALSE,NA,NA,NA,NA
"221",3551,"UKG","YUG",1992,2,FALSE,NA,NA,NA,NA
"222",3551,"USA","YUG",1992,2,FALSE,NA,NA,NA,NA
"223",3551,"BEL","CAN",1992,3,FALSE,NA,NA,NA,NA
"224",3551,"BEL","DEN",1992,3,FALSE,NA,NA,NA,NA
"225",3551,"BEL","FRN",1992,3,FALSE,NA,NA,NA,NA
"226",3551,"BEL","GMY",1992,3,FALSE,NA,NA,NA,NA
"227",3551,"BEL","GRC",1992,3,FALSE,NA,NA,NA,NA
"228",3551,"BEL","ITA",1992,3,FALSE,NA,NA,NA,NA
"229",3551,"BEL","NTH",1992,3,FALSE,NA,NA,NA,NA
"230",3551,"BEL","POR",1992,3,FALSE,NA,NA,NA,NA
"231",3551,"BEL","RUM",1992,3,FALSE,NA,NA,NA,NA
"232",3551,"BEL","SPN",1992,3,FALSE,NA,NA,NA,NA
"233",3551,"BEL","TUR",1992,3,FALSE,NA,NA,NA,NA
"234",3551,"BEL","UKG",1992,3,FALSE,NA,NA,NA,NA
"235",3551,"BEL","USA",1992,3,FALSE,NA,NA,NA,NA
"236",3551,"BEL","YUG",1992,3,FALSE,NA,NA,NA,NA
"237",3551,"CAN","DEN",1992,3,FALSE,NA,NA,NA,NA
"238",3551,"CAN","FRN",1992,3,FALSE,NA,NA,NA,NA
"239",3551,"CAN","GMY",1992,3,FALSE,NA,NA,NA,NA
"240",3551,"CAN","GRC",1992,3,FALSE,NA,NA,NA,NA
"241",3551,"CAN","ITA",1992,3,FALSE,NA,NA,NA,NA
"242",3551,"CAN","NTH",1992,3,FALSE,NA,NA,NA,NA
"243",3551,"CAN","POR",1992,3,FALSE,NA,NA,NA,NA
"244",3551,"CAN","RUM",1992,3,FALSE,NA,NA,NA,NA
"245",3551,"CAN","SPN",1992,3,FALSE,NA,NA,NA,NA
"246",3551,"CAN","TUR",1992,3,FALSE,NA,NA,NA,NA
"247",3551,"CAN","UKG",1992,3,FALSE,NA,NA,NA,NA
"248",3551,"CAN","USA",1992,3,FALSE,NA,NA,NA,NA
"249",3551,"CAN","YUG",1992,3,FALSE,NA,NA,NA,NA
"250",3551,"DEN","FRN",1992,3,FALSE,NA,NA,NA,NA
"251",3551,"DEN","GMY",1992,3,FALSE,NA,NA,NA,NA
"252",3551,"DEN","GRC",1992,3,FALSE,NA,NA,NA,NA
"253",3551,"DEN","ITA",1992,3,FALSE,NA,NA,NA,NA
"254",3551,"DEN","NTH",1992,3,FALSE,NA,NA,NA,NA
"255",3551,"DEN","POR",1992,3,FALSE,NA,NA,NA,NA
"256",3551,"DEN","RUM",1992,3,FALSE,NA,NA,NA,NA
"257",3551,"DEN","SPN",1992,3,FALSE,NA,NA,NA,NA
"258",3551,"DEN","TUR",1992,3,FALSE,NA,NA,NA,NA
"259",3551,"DEN","UKG",1992,3,FALSE,NA,NA,NA,NA
"260",3551,"DEN","USA",1992,3,FALSE,NA,NA,NA,NA
"261",3551,"DEN","YUG",1992,3,FALSE,NA,NA,NA,NA
"262",3551,"FRN","GMY",1992,3,FALSE,NA,NA,NA,NA
"263",3551,"FRN","GRC",1992,3,FALSE,NA,NA,NA,NA
"264",3551,"FRN","ITA",1992,3,FALSE,NA,NA,NA,NA
"265",3551,"FRN","NTH",1992,3,FALSE,NA,NA,NA,NA
"266",3551,"FRN","POR",1992,3,FALSE,NA,NA,NA,NA
"267",3551,"FRN","RUM",1992,3,FALSE,NA,NA,NA,NA
"268",3551,"FRN","SPN",1992,3,FALSE,NA,NA,NA,NA
"269",3551,"FRN","TUR",1992,3,FALSE,NA,NA,NA,NA
"270",3551,"FRN","UKG",1992,3,FALSE,NA,NA,NA,NA
"271",3551,"FRN","USA",1992,3,FALSE,NA,NA,NA,NA
"272",3551,"FRN","YUG",1992,3,FALSE,NA,NA,NA,NA
"273",3551,"GMY","GRC",1992,3,FALSE,NA,NA,NA,NA
"274",3551,"GMY","ITA",1992,3,FALSE,NA,NA,NA,NA
"275",3551,"GMY","NTH",1992,3,FALSE,NA,NA,NA,NA
"276",3551,"GMY","POR",1992,3,FALSE,NA,NA,NA,NA
"277",3551,"GMY","RUM",1992,3,FALSE,NA,NA,NA,NA
"278",3551,"GMY","SPN",1992,3,FALSE,NA,NA,NA,NA
"279",3551,"GMY","TUR",1992,3,FALSE,NA,NA,NA,NA
"280",3551,"GMY","UKG",1992,3,FALSE,NA,NA,NA,NA
"281",3551,"GMY","USA",1992,3,FALSE,NA,NA,NA,NA
"282",3551,"GMY","YUG",1992,3,FALSE,NA,NA,NA,NA
"283",3551,"GRC","ITA",1992,3,FALSE,NA,NA,NA,NA
"284",3551,"GRC","NTH",1992,3,FALSE,NA,NA,NA,NA
"285",3551,"GRC","POR",1992,3,FALSE,NA,NA,NA,NA
"286",3551,"GRC","RUM",1992,3,FALSE,NA,NA,NA,NA
"287",3551,"GRC","SPN",1992,3,FALSE,NA,NA,NA,NA
"288",3551,"GRC","TUR",1992,3,FALSE,NA,NA,NA,NA
"289",3551,"GRC","UKG",1992,3,FALSE,NA,NA,NA,NA
"290",3551,"GRC","USA",1992,3,FALSE,NA,NA,NA,NA
"291",3551,"GRC","YUG",1992,3,FALSE,NA,NA,NA,NA
"292",3551,"ITA","NTH",1992,3,FALSE,NA,NA,NA,NA
"293",3551,"ITA","POR",1992,3,FALSE,NA,NA,NA,NA
"294",3551,"ITA","RUM",1992,3,FALSE,NA,NA,NA,NA
"295",3551,"ITA","SPN",1992,3,FALSE,NA,NA,NA,NA
"296",3551,"ITA","TUR",1992,3,FALSE,NA,NA,NA,NA
"297",3551,"ITA","UKG",1992,3,FALSE,NA,NA,NA,NA
"298",3551,"ITA","USA",1992,3,FALSE,NA,NA,NA,NA
"299",3551,"ITA","YUG",1992,3,FALSE,NA,NA,NA,NA
"300",3551,"NTH","POR",1992,3,FALSE,NA,NA,NA,NA
"301",3551,"NTH","RUM",1992,3,FALSE,NA,NA,NA,NA
"302",3551,"NTH","SPN",1992,3,FALSE,NA,NA,NA,NA
"303",3551,"NTH","TUR",1992,3,FALSE,NA,NA,NA,NA
"304",3551,"NTH","UKG",1992,3,FALSE,NA,NA,NA,NA
"305",3551,"NTH","USA",1992,3,FALSE,NA,NA,NA,NA
"306",3551,"NTH","YUG",1992,3,FALSE,NA,NA,NA,NA
"307",3551,"POR","RUM",1992,3,FALSE,NA,NA,NA,NA
"308",3551,"POR","SPN",1992,3,FALSE,NA,NA,NA,NA
"309",3551,"POR","TUR",1992,3,FALSE,NA,NA,NA,NA
"310",3551,"POR","UKG",1992,3,FALSE,NA,NA,NA,NA
"311",3551,"POR","USA",1992,3,FALSE,NA,NA,NA,NA
"312",3551,"POR","YUG",1992,3,FALSE,NA,NA,NA,NA
"313",3551,"RUM","SPN",1992,3,FALSE,NA,NA,NA,NA
"314",3551,"RUM","TUR",1992,3,FALSE,NA,NA,NA,NA
"315",3551,"RUM","UKG",1992,3,FALSE,NA,NA,NA,NA
"316",3551,"RUM","USA",1992,3,FALSE,NA,NA,NA,NA
"317",3551,"RUM","YUG",1992,3,FALSE,NA,NA,NA,NA
"318",3551,"SPN","TUR",1992,3,FALSE,NA,NA,NA,NA
"319",3551,"SPN","UKG",1992,3,FALSE,NA,NA,NA,NA
"320",3551,"SPN","USA",1992,3,FALSE,NA,NA,NA,NA
"321",3551,"SPN","YUG",1992,3,FALSE,NA,NA,NA,NA
"322",3551,"TUR","UKG",1992,3,FALSE,NA,NA,NA,NA
"323",3551,"TUR","USA",1992,3,FALSE,NA,NA,NA,NA
"324",3551,"TUR","YUG",1992,3,FALSE,NA,NA,NA,NA
"325",3551,"UKG","USA",1992,3,FALSE,NA,NA,NA,NA
"326",3551,"UKG","YUG",1992,3,FALSE,NA,NA,NA,NA
"327",3551,"USA","YUG",1992,3,FALSE,NA,NA,NA,NA
"328",3551,"BEL","CAN",1992,4,FALSE,NA,NA,NA,NA
"329",3551,"BEL","DEN",1992,4,FALSE,NA,NA,NA,NA
"330",3551,"BEL","FRN",1992,4,FALSE,NA,NA,NA,NA
"331",3551,"BEL","GMY",1992,4,FALSE,NA,NA,NA,NA
"332",3551,"BEL","GRC",1992,4,FALSE,NA,NA,NA,NA
"333",3551,"BEL","ITA",1992,4,FALSE,NA,NA,NA,NA
"334",3551,"BEL","NTH",1992,4,FALSE,NA,NA,NA,NA
"335",3551,"BEL","POR",1992,4,FALSE,NA,NA,NA,NA
"336",3551,"BEL","RUM",1992,4,FALSE,NA,NA,NA,NA
"337",3551,"BEL","SPN",1992,4,FALSE,NA,NA,NA,NA
"338",3551,"BEL","TUR",1992,4,FALSE,NA,NA,NA,NA
"339",3551,"BEL","UKG",1992,4,FALSE,NA,NA,NA,NA
"340",3551,"BEL","USA",1992,4,FALSE,NA,NA,NA,NA
"341",3551,"BEL","YUG",1992,4,FALSE,NA,NA,NA,NA
"342",3551,"CAN","DEN",1992,4,FALSE,NA,NA,NA,NA
"343",3551,"CAN","FRN",1992,4,FALSE,NA,NA,NA,NA
"344",3551,"CAN","GMY",1992,4,FALSE,NA,NA,NA,NA
"345",3551,"CAN","GRC",1992,4,FALSE,NA,NA,NA,NA
"346",3551,"CAN","ITA",1992,4,FALSE,NA,NA,NA,NA
"347",3551,"CAN","NTH",1992,4,FALSE,NA,NA,NA,NA
"348",3551,"CAN","POR",1992,4,FALSE,NA,NA,NA,NA
"349",3551,"CAN","RUM",1992,4,FALSE,NA,NA,NA,NA
"350",3551,"CAN","SPN",1992,4,FALSE,NA,NA,NA,NA
"351",3551,"CAN","TUR",1992,4,FALSE,NA,NA,NA,NA
"352",3551,"CAN","UKG",1992,4,FALSE,NA,NA,NA,NA
"353",3551,"CAN","USA",1992,4,FALSE,NA,NA,NA,NA
"354",3551,"CAN","YUG",1992,4,FALSE,NA,NA,NA,NA
"355",3551,"DEN","FRN",1992,4,FALSE,NA,NA,NA,NA
"356",3551,"DEN","GMY",1992,4,FALSE,NA,NA,NA,NA
"357",3551,"DEN","GRC",1992,4,FALSE,NA,NA,NA,NA
"358",3551,"DEN","ITA",1992,4,FALSE,NA,NA,NA,NA
"359",3551,"DEN","NTH",1992,4,FALSE,NA,NA,NA,NA
"360",3551,"DEN","POR",1992,4,FALSE,NA,NA,NA,NA
"361",3551,"DEN","RUM",1992,4,FALSE,NA,NA,NA,NA
"362",3551,"DEN","SPN",1992,4,FALSE,NA,NA,NA,NA
"363",3551,"DEN","TUR",1992,4,FALSE,NA,NA,NA,NA
"364",3551,"DEN","UKG",1992,4,FALSE,NA,NA,NA,NA
"365",3551,"DEN","USA",1992,4,FALSE,NA,NA,NA,NA
"366",3551,"DEN","YUG",1992,4,FALSE,NA,NA,NA,NA
"367",3551,"FRN","GMY",1992,4,FALSE,NA,NA,NA,NA
"368",3551,"FRN","GRC",1992,4,FALSE,NA,NA,NA,NA
"369",3551,"FRN","ITA",1992,4,FALSE,NA,NA,NA,NA
"370",3551,"FRN","NTH",1992,4,FALSE,NA,NA,NA,NA
"371",3551,"FRN","POR",1992,4,FALSE,NA,NA,NA,NA
"372",3551,"FRN","RUM",1992,4,FALSE,NA,NA,NA,NA
"373",3551,"FRN","SPN",1992,4,FALSE,NA,NA,NA,NA
"374",3551,"FRN","TUR",1992,4,FALSE,NA,NA,NA,NA
"375",3551,"FRN","UKG",1992,4,FALSE,NA,NA,NA,NA
"376",3551,"FRN","USA",1992,4,FALSE,NA,NA,NA,NA
"377",3551,"FRN","YUG",1992,4,FALSE,NA,NA,NA,NA
"378",3551,"GMY","GRC",1992,4,FALSE,NA,NA,NA,NA
"379",3551,"GMY","ITA",1992,4,FALSE,NA,NA,NA,NA
"380",3551,"GMY","NTH",1992,4,FALSE,NA,NA,NA,NA
